business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Hebrew Institute At Riverdale,(718) 796-4730,https://www.yellowpages.com/bronx-ny/mip/hebrew-institute-at-riverdale-453430789,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.thebayit.org,3700 Henry Hudson Pkwy Fl 1,Bronx,NY,10463,40.8506558,-73.8665241
Bnai Raphael Chesd,(718) 951-2302,https://www.yellowpages.com/brooklyn-ny/mip/bnai-raphael-chesd-12716863,"Synagogues,Churches & Places of Worship",http://bnairaphael.org,2917 Avenue K,Brooklyn,NY,11210,40.624547449999994,-73.94685159206871
Beth El Synagogue,(203) 264-4500,https://www.yellowpages.com/woodbury-ct/mip/beth-el-synagogue-504873914,"Synagogues,Churches & Places of Worship",https://www.besyn.org,47 Sherman Hill Rd,Woodbury,CT,6798,41.529245,-73.199514
Central Synagogue,(212) 759-3010,https://www.yellowpages.com/new-york-ny/mip/central-synagogue-521703275,Synagogues,,123 5th Ave,New York,NY,10003,40.73916265,-73.99090311410424
Rosedale Jewish Cntr,(718) 528-3988,https://www.yellowpages.com/rosedale-ny/mip/rosedale-jewish-cntr-2797699,Synagogues,,24711 Francis Lewis Blvd,Rosedale,NY,11422,40.660962,-73.731464
Tree Of Life Synagogue,(814) 677-4082,https://www.yellowpages.com/oil-city-pa/mip/tree-of-life-synagogue-5934063,"Synagogues,Churches & Places of Worship",,316 W 1st St,Oil City,PA,16301,41.427592061157846,-79.71669164528448
Congregation Anshe Sholom,(914) 632-6495,https://www.yellowpages.com/new-rochelle-ny/mip/congregation-anshe-sholom-5151876,"Synagogues,Conservative Synagogues,Religious Organizations",http://www.anshesholomnewrochelle.org,50 North Ave,New Rochelle,NY,10805,40.9115386,-73.7826363
Congregation Shomrei Emunah,(201) 567-9420,https://www.yellowpages.com/englewood-nj/mip/congregation-shomrei-emunah-3222952,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.shomreiemunahnj.org,89 Huguenot Ave,Englewood,NJ,7631,40.88427374193548,-73.97633893548387
Cong Bnei Avrohom,(718) 485-1313,https://www.yellowpages.com/brooklyn-ny/mip/cong-bnei-avrohom-482814613,"Synagogues,Churches & Places of Worship",,407 E 53rd St,Brooklyn,NY,11203,40.650009322580644,-73.92715667741935
East Meadow Jewish Center Inc,(516) 483-4205,https://www.yellowpages.com/east-meadow-ny/mip/east-meadow-jewish-center-inc-5134822,"Synagogues,Churches & Places of Worship",http://www.eastmeadowjc.org,1400 Prospect Ave,East Meadow,NY,11554,40.70432821052631,-73.56499689473684
Young Israel of Briarwood,(718) 657-2880,https://www.yellowpages.com/ozone-park-ny/mip/young-israel-of-briarwood-545510374,Synagogues,,17575 Rockaway Blvd,Ozone Park,NY,11416,40.6823301,-73.8511164
Congregation Beth Israel,(845) 425-4747,https://www.yellowpages.com/monsey-ny/mip/congregation-beth-israel-453467536,"Synagogues,Churches & Places of Worship,Religious Organizations",,92 Main St,Monsey,NY,10952,41.118048,-74.05940368364077
Young Israel Of West Hempstead,(516) 481-7429,https://www.yellowpages.com/west-hempstead-ny/mip/young-israel-of-west-hempstead-5116115,"Synagogues,Churches & Places of Worship",https://www.yiwh.org,630 Hempstead Ave,West Hempstead,NY,11552,40.69265865,-73.65721593192956
Khal Beis Aba,(718) 851-1206,https://www.yellowpages.com/brooklyn-ny/mip/khal-beis-aba-497708269,"Synagogues,Churches & Places of Worship",,1201 41st St,Brooklyn,NY,11218,40.640721299999996,-73.98923611037613
Temple Torat Yisrael,(401) 885-6600,https://www.yellowpages.com/east-greenwich-ri/mip/temple-torat-yisrael-472503843,"Synagogues,Conservative Synagogues",http://www.toratyisrael.org,1251 Middle Rd,East Greenwich,RI,2818,41.64663805,-71.50553774281694
Congregation Beth Mordechai,(718) 382-4563,https://www.yellowpages.com/brooklyn-ny/mip/congregation-beth-mordechai-646028,"Synagogues,Religious Organizations,Churches & Places of Worship",,1358 E 13th St,Brooklyn,NY,11230,40.616389749999996,-73.96186284999999
Shema Yisrael Messianic Jewish,(585) 288-0670,https://www.yellowpages.com/rochester-ny/mip/shema-yisrael-messianic-jewish-12072568,Synagogues,,1326 N Winton Rd,Rochester,NY,14609,43.1554335,-77.5498338
Jewish Renaissance Center,(212) 580-9666,https://www.yellowpages.com/new-york-ny/mip/jewish-renaissance-center-1952243,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.jewishrenaissance.org,441 W End Ave Apt 1c,New York,NY,10024,40.7587979,-73.9623427
New City Jewish Cntr,(845) 638-9600,https://www.yellowpages.com/new-city-ny/mip/new-city-jewish-cntr-6902652,"Synagogues,Churches & Places of Worship",http://newcityjc.org,47 Old Schoolhouse Rd,New City,NY,10956,41.15335137045821,-74.03242604529727
Congregation Kehilath Jeshurun,(212) 774-5600,https://www.yellowpages.com/new-york-ny/mip/congregation-kehilath-jeshurun-29578048,"Synagogues,Churches & Places of Worship",https://www.ckj.org/kjbwelcomemessage,125 E 85th St,New York,NY,10028,40.779170799999996,-73.956706
Jehovah Shammah International,(718) 993-7430,https://www.yellowpages.com/bronx-ny/mip/jehovah-shammah-international-28827707,"Synagogues,Churches & Places of Worship,Social Service Organizations",http://www.ministerio-js.org,508 Southern Blvd,Bronx,NY,10455,40.8113932,-73.9050716
Our Redeemer Lutheran School,(732) 738-7470,https://www.yellowpages.com/fords-nj/mip/our-redeemer-lutheran-school-459690212?lid=1002004385718,"Synagogues,Methodist Churches,Anglican Churches",,S 4th St At Ford Ave,Fords,NJ,8863,40.5411231,-74.31652441076895
Sephardic Share Rahamin Inc,(718) 671-8882,https://www.yellowpages.com/bronx-ny/mip/sephardic-share-rahamin-inc-9021962,"Synagogues,Religious Organizations",,100 Co Op City Blvd,Bronx,NY,10475,40.8786268,-73.8279901
Mikva Of The Lower East Side,(212) 475-8514,https://www.yellowpages.com/new-york-ny/mip/mikva-of-the-lower-east-side-463048093,"Synagogues,Churches & Places of Worship",https://www.chabadles.com,313 E Broadway,New York,NY,10002,40.715621750000004,-74.005222
Hillel House,(413) 549-1710,https://www.yellowpages.com/amherst-ma/mip/hillel-house-5283447,Synagogues,http://www.umass.hillel.org,388 N Pleasant St,Amherst,MA,1002,42.38392785,-72.52170262683963
David Magen-Union Square,(212) 673-0333,https://www.yellowpages.com/new-york-ny/mip/david-magen-union-square-459000945,Synagogues,,3 W 16th St,New York,NY,10011,40.7378041,-73.99323211818867
Prospect Park Temple Issac,(718) 284-8032,https://www.yellowpages.com/brooklyn-ny/mip/prospect-park-temple-issac-15030353,"Synagogues,Churches & Places of Worship",http://dorchesterseniors.blogspot.com?m=1,1419 Dorchester Rd,Brooklyn,NY,11226,40.6393438,-73.9642253
Congregation Tzemach Tzedek,(845) 371-7258,https://www.yellowpages.com/monsey-ny/mip/congregation-tzemach-tzedek-460285949,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.tzemachtzedek.com,2 Langeries Dr,Monsey,NY,10952,41.1322966,-74.0662777
Ocean Parkway Jewish Center,(718) 436-4900,https://www.yellowpages.com/brooklyn-ny/mip/ocean-parkway-jewish-center-2079184,"Synagogues,Churches & Places of Worship",http://www.opjc.net,550 Ocean Pkwy,Brooklyn,NY,11218,40.6345097,-73.97320443738661
Chabad of Larchmont & Mamaroneck,(914) 834-8000,https://www.yellowpages.com/mamaroneck-ny/mip/chabad-of-larchmont-mamaroneck-550710705,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.chabad101.com,101 Mamaroneck Ave,Mamaroneck,NY,10543,40.9490513,-73.73282666786046
Bell Park Jewish Center,(718) 464-1067,https://www.yellowpages.com/queens-village-ny/mip/bell-park-jewish-center-29024248,Synagogues,,23110 Hillside Ave Ste 2,Queens Village,NY,11427,40.7267692,-73.7415208
Temple Hesed,(570) 344-7201,https://www.yellowpages.com/scranton-pa/mip/temple-hesed-16807678,"Synagogues,Reform Synagogues,Clergy",http://templehesed.org,1 Knox And Lake Scranton Rd,Scranton,PA,18505,41.4086874,-75.6621294
Temple Israel-Riverhead,(631) 727-3191,https://www.yellowpages.com/riverhead-ny/mip/temple-israel-riverhead-4899157,"Synagogues,Churches & Places of Worship",http://chemtell.com,Riverhead 11901,Riverhead,NY,11901,40.9170435,-72.6620402
Temple Shearith Israel,(203) 438-6589,https://www.yellowpages.com/ridgefield-ct/mip/temple-shearith-israel-5683397,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://tsiridgefield.org,46 Peaceable St,Ridgefield,CT,6877,41.276252,-73.506178
Jewish Center of Brighton Beach,(718) 769-7400,https://www.yellowpages.com/brooklyn-ny/mip/jewish-center-of-brighton-beach-451899570,"Synagogues,Churches & Places of Worship",http://www.jcbb.org,2915 Ocean Pkwy,Brooklyn,NY,11235,40.579831,-73.9670535907369
Shore Park Jewish Center,(718) 648-2900,https://www.yellowpages.com/brooklyn-ny/mip/shore-park-jewish-center-9048427,"Synagogues,Churches & Places of Worship",,2959 Avenue Y,Brooklyn,NY,11235,40.5919636,-73.9387793
Holy Temple Of Prayer,(718) 493-2980,https://www.yellowpages.com/brooklyn-ny/mip/holy-temple-of-prayer-29216531,"Synagogues,Churches & Places of Worship",,1368 Prospect Pl,Brooklyn,NY,11213,40.6731603,-73.9310775
Congregation Adas Emuno Reform,(201) 592-1712,https://www.yellowpages.com/leonia-nj/mip/congregation-adas-emuno-reform-5344144,"Synagogues,Churches & Places of Worship",https://www.adasemuno.org,254 Broad Ave,Leonia,NJ,7605,40.856713,-73.991536
Bellmore Jewish Center,(516) 781-3072,https://www.yellowpages.com/bellmore-ny/mip/bellmore-jewish-center-8133170,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.bellmorejewishcenter.org,2550 Centre Ave,Bellmore,NY,11710,40.6595453,-73.5282549298773
Manhattan Jewish Experience,(212) 787-9533,https://www.yellowpages.com/new-york-ny/mip/manhattan-jewish-experience-9417129,"Synagogues,Religious Organizations,Churches & Places of Worship",https://www.jewishexperience.org,131 W 86th St,New York,NY,10024,40.78723985,-73.97323587413732
Beth El Temple,(716) 366-6646,https://www.yellowpages.com/dunkirk-ny/mip/beth-el-temple-15029496,"Synagogues,Churches & Places of Worship",http://beth-el.com,507 Washington Ave,Dunkirk,NY,14048,42.48112,-79.33258000000001
Temple Emanuel of North Jersey,(201) 560-0200,https://www.yellowpages.com/franklin-lakes-nj/mip/temple-emanuel-of-north-jersey-19661825,"Synagogues,Churches & Places of Worship",http://www.tenjfl.org,558 High Mountain Rd,Franklin Lakes,NJ,7417,40.9802458,-74.2008109
Cong Mayon Hatorah Inc,(718) 858-8312,https://www.yellowpages.com/brooklyn-ny/mip/cong-mayon-hatorah-inc-521951751,"Synagogues,Conservative Synagogues,Churches & Places of Worship",,12 Walworth St,Brooklyn,NY,11205,40.69877164705882,-73.95520950000001
Temple Beth Torah,(516) 334-7979,https://www.yellowpages.com/westbury-ny/mip/temple-beth-torah-535178431,"Synagogues,Churches & Places of Worship",http://www.templebethtorahli.org,243 Cantiague Rd,Westbury,NY,11590,40.7556561,-73.5876273
International Synagogue,(718) 656-5044,https://www.yellowpages.com/jamaica-ny/mip/international-synagogue-473612949,"Synagogues,Churches & Places of Worship",http://www.jfkshul.org,4 Central Terminal Area,Jamaica,NY,11430,40.6914852,-73.8056771
Congregation Chernobil,(718) 633-7788,https://www.yellowpages.com/brooklyn-ny/mip/congregation-chernobil-2957001,Synagogues,,4023 12th Ave,Brooklyn,NY,11218,40.64081085,-73.98938315250032
Crown Heights Jewish Community Council,(718) 467-0166,https://www.yellowpages.com/brooklyn-ny/mip/crown-heights-jewish-community-council-459542554,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.chcentral.org,877 Montgomery St,Brooklyn,NY,11213,40.6647909,-73.93567645255303
United Jewish Center,(203) 748-3355,https://www.yellowpages.com/danbury-ct/mip/united-jewish-center-1789713,"Synagogues,Reform Synagogues",https://www.unitedjewishcenter.org/login.php,141 Deer Hill Ave,Danbury,CT,6810,41.3903727,-73.4526223
Cong Avnei Pinchos,(718) 298-3512,https://www.yellowpages.com/brooklyn-ny/mip/cong-avnei-pinchos-456963867,"Synagogues,Messianic Synagogues,Churches & Places of Worship",,5822 17th Ave,Brooklyn,NY,11204,40.624225,-73.98899899923131
Kolot Chayeinu,(718) 395-9950,https://www.yellowpages.com/brooklyn-ny/mip/kolot-chayeinu-481360448,"Synagogues,Religious Organizations",http://kolotchayeinu.org,540 President St Ste 3a,Brooklyn,NY,11215,40.6501038,-73.9495823
Beth David Orthodox & Mikvah,(607) 722-1793,https://www.yellowpages.com/binghamton-ny/mip/beth-david-orthodox-mikvah-13126860,"Synagogues,Churches & Places of Worship",http://www.bethdavid.org,39 Riverside Dr,Binghamton,NY,13905,42.098467,-75.950019
Chabad Lubavitch of Westchester County,(646) 225-8354,https://www.yellowpages.com/scarsdale-ny/mip/chabad-lubavitch-of-westchester-county-1351975,Synagogues,http://www.chabadofwestchester.com,1 Chase Rd,Scarsdale,NY,10583,40.988779,-73.807278
Jewish Ctr Of Sussex Co,(973) 383-4570,https://www.yellowpages.com/newton-nj/mip/jewish-ctr-of-sussex-co-3173258,"Synagogues,Churches & Places of Worship",,13 Washington St,Newton,NJ,7860,41.05617102222222,-74.75123246666668
GotEtrog.com,(213) 973-8764,https://www.yellowpages.com/brooklyn-ny/mip/gotetrog-com-480090316,Synagogues,http://www.gotetrog.com,460 Albany Ave,Brooklyn,NY,11213,40.664293900000004,-73.9401859405969
Congregation Shaarei Zion Of Bobov,(718) 851-3037,https://www.yellowpages.com/brooklyn-ny/mip/congregation-shaarei-zion-of-bobov-7728823,"Synagogues,Religious Organizations,Churches & Places of Worship",,4715 15th Ave,Brooklyn,NY,11219,40.63328671428572,-73.98661871428571
Bat Nha Temple,(501) 557-9958,https://www.yellowpages.com/bauxite-ar/mip/bat-nha-temple-1522965,"Synagogues,Religious Organizations,Churches & Places of Worship",,1000 Tom Rd,Bauxite,AR,72011,34.56774,-92.49589
North Shore Mikvah Assn Inc,(516) 487-2726,https://www.yellowpages.com/great-neck-ny/mip/north-shore-mikvah-assn-inc-28986699,"Synagogues,Churches & Places of Worship",https://www.gns.org/mikvah,26 Old Mill Rd,Great Neck,NY,11023,40.7967382,-73.738535
Temple Israel of Catskill,(518) 943-5758,https://www.yellowpages.com/catskill-ny/mip/temple-israel-of-catskill-20731211,"Synagogues,Churches & Places of Worship",http://www.templeisraelofcatskill.org,220 Spring St,Catskill,NY,12414,42.22565742857143,-73.86189877551021
Young Isreal Of Redwood Synagogue,(718) 763-8040,https://www.yellowpages.com/brooklyn-ny/mip/young-isreal-of-redwood-synagogue-17678348,"Synagogues,Religious Organizations",,619 E 76th St,Brooklyn,NY,11236,40.6358135,-73.91829459005422
Fire Island Synagogue,(631) 991-1907,https://www.yellowpages.com/ocean-beach-ny/mip/fire-island-synagogue-475571241,"Synagogues,Churches & Places of Worship",http://fireislandsynagogue.org,,Ocean Beach,NY,11770,40.6467664,-73.1570589
Merkaz Hasofrim,(718) 387-4983,https://www.yellowpages.com/brooklyn-ny/mip/merkaz-hasofrim-494115260,"Synagogues,Churches & Places of Worship",http://merkazhasofrim.com,161 Taylor St,Brooklyn,NY,11211,40.7066509,-73.96229871810951
Young Israel Beth-El Of Borough Park,(718) 435-9020,https://www.yellowpages.com/brooklyn-ny/mip/young-israel-beth-el-of-borough-park-10183167,"Synagogues,Churches & Places of Worship",,4802 15th Ave,Brooklyn,NY,11219,40.6329221,-73.98759454752076
I C,(845) 352-3342,https://www.yellowpages.com/spring-valley-ny/mip/i-c-2413934,"Synagogues,Religious Organizations",,12 Dr Frank Rd,Spring Valley,NY,10977,41.12549975258848,-74.05832037859568
Shaare Zion Of Great Neck,(516) 829-3448,https://www.yellowpages.com/great-neck-ny/mip/shaare-zion-of-great-neck-455377892,"Synagogues,Churches & Places of Worship",,225 Middle Neck Rd,Great Neck,NY,11021,40.7963105,-73.73384683108108
Chaya Norman Shimron,(212) 769-4484,https://www.yellowpages.com/new-york-ny/mip/chaya-norman-shimron-502826496,"Synagogues,Churches & Places of Worship",http://www.desktopusa.net,517 Amsterdam Ave,New York,NY,10024,40.7868178,-73.9754305
Chabad Of Rego Park,(718) 393-3085,https://www.yellowpages.com/rego-park-ny/mip/chabad-of-rego-park-497907396,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.chabadrego.org,9717 64th Rd,Rego Park,NY,11374,40.7236466,-73.8603195
Temple Isaiah,(631) 751-8518,https://www.yellowpages.com/stony-brook-ny/mip/temple-isaiah-16032021,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.tisbny.org,1404 Stony Brook Rd,Stony Brook,NY,11790,40.8889876,-73.12659394498036
B'nai Jeshurun,(212) 787-7600,https://www.yellowpages.com/new-york-ny/mip/bnai-jeshurun-453445025,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.bj.org,270 W 89th St,New York,NY,10024,40.79036505,-73.97597062852458
Temple Beth El Northern Valley,(201) 768-5112,https://www.yellowpages.com/closter-nj/mip/temple-beth-el-northern-valley-10274588,"Synagogues,Churches & Places of Worship,Religious Organizations",https://tbenv.org,221 Schraalenburgh Rd,Closter,NJ,7624,40.96983349041181,-73.98277717148981
Baldwin Jewish Centr,(516) 223-5599,https://www.yellowpages.com/north-baldwin-ny/mip/baldwin-jewish-centr-11377883,"Synagogues,Churches & Places of Worship",,885 Seaman Ave E,North Baldwin,NY,11510,40.663123426966294,-73.6079675730337
Congregation Darchy Noam,(718) 471-7771,https://www.yellowpages.com/far-rockaway-ny/mip/congregation-darchy-noam-453284398,"Synagogues,Churches & Places of Worship",,2355 Healy Ave,Far Rockaway,NY,11691,40.605172,-73.759049
North Country Reform Temple,(516) 671-4760,https://www.yellowpages.com/glen-cove-ny/mip/north-country-reform-temple-462692366,"Synagogues,Churches & Places of Worship",http://www.ncrt.org,86 Crescent Beach Rd,Glen Cove,NY,11542,40.877542250000005,-73.64047401467391
Congregation Sulam Yaakov,(914) 834-1093,https://www.yellowpages.com/larchmont-ny/mip/congregation-sulam-yaakov-465582190,"Synagogues,Religious Organizations,Clergy",http://www.sulamyaakov.org,2111 Boston Post Rd,Larchmont,NY,10538,40.928007,-73.75138559564459
Shaarei Tikvah Synagogue,(914) 472-2013,https://www.yellowpages.com/brooklyn-ny/mip/shaarei-tikvah-synagogue-500414888,Synagogues,https://shaareitikvah.org,1154 E 28th St,Brooklyn,NY,11210,40.62282485,-73.94833790236538
